row_id,timestamp_cst,gauge_id,raw_strain_microstrain,baseline_offset_microstrain,corrected_strain_microstrain,temperature_c,vibration_mm_s,quality_flag
F14240,2027-02-14 08:30,G8,-22.2,0,-22.2,-13.0,0.17,OK
F14241,2027-02-14 08:40,G1,8.9,0,8.9,-12.9,0.80,OK
F14242,2027-02-14 08:40,G2,20.0,1,19.0,-12.9,0.84,OK
F14243,2027-02-14 08:40,G3,21.7,-1,22.7,-12.9,0.82,OK
F14244,2027-02-14 08:40,G4,26.4,0,26.4,-12.9,0.83,OK
F14245,2027-02-14 08:40,G5,42.9,2,40.9,-12.9,0.78,OK
F14246,2027-02-14 08:40,G6,237.2,187,50.2,-12.9,0.80,OK
F14247,2027-02-14 08:40,G7,17.1,-2,19.1,-12.9,0.79,OK
F14248,2027-02-14 08:40,G8,7.8,0,7.8,-12.9,0.82,OK
F14249,2027-02-14 08:50,G1,-14.7,0,-14.7,-12.9,0.16,OK
F14250,2027-02-14 08:50,G2,-20.4,1,-21.4,-12.9,0.23,OK
F14251,2027-02-14 08:50,G3,-19.6,-1,-18.6,-12.9,0.19,OK
F14252,2027-02-14 08:50,G4,-16.1,0,-16.1,-12.9,0.19,OK
F14253,2027-02-14 08:50,G5,-18.6,2,-20.6,-12.9,0.24,OK
F14254,2027-02-14 08:50,G6,165.5,187,-21.5,-12.9,0.19,OK
F14255,2027-02-14 08:50,G7,-24.9,-2,-22.9,-12.9,0.20,OK
F14256,2027-02-14 08:50,G8,-24.4,0,-24.4,-12.9,0.24,OK
F14257,2027-02-14 09:00,G1,1.3,0,1.3,-12.8,0.49,OK
F14258,2027-02-14 09:00,G2,-0.1,1,-1.1,-12.8,0.53,OK
F14259,2027-02-14 09:00,G3,2.7,-1,3.7,-12.8,0.49,OK
F14260,2027-02-14 09:00,G4,5.7,0,5.7,-12.8,0.53,OK
F14261,2027-02-14 09:00,G5,10.5,2,8.5,-12.8,0.53,OK
F14262,2027-02-14 09:00,G6,205.2,187,18.2,-12.8,0.51,OK
F14263,2027-02-14 09:00,G7,0.1,-2,2.1,-12.8,0.49,OK
F14264,2027-02-14 09:00,G8,-11.5,0,-11.5,-12.8,0.49,OK
F14265,2027-02-14 09:10,G1,-12.1,0,-12.1,-12.8,0.23,OK
F14266,2027-02-14 09:10,G2,-17.2,1,-18.2,-12.8,0.19,OK
F14267,2027-02-14 09:10,G3,-23.6,-1,-22.6,-12.8,0.20,OK
F14268,2027-02-14 09:10,G4,-19.8,0,-19.8,-12.8,0.17,OK
F14269,2027-02-14 09:10,G5,-21.8,2,-23.8,-12.8,0.21,OK
F14270,2027-02-14 09:10,G6,167.7,187,-19.3,-12.8,0.20,OK
F14271,2027-02-14 09:10,G7,-28.3,-2,-26.3,-12.8,0.16,OK
F14272,2027-02-14 09:10,G8,-25.6,0,-25.6,-12.8,0.19,OK
F14273,2027-02-14 09:20,G1,7.5,0,7.5,-12.7,0.69,OK
F14274,2027-02-14 09:20,G2,13.5,1,12.5,-12.7,0.68,OK
F14275,2027-02-14 09:20,G3,14.9,-1,15.9,-12.7,0.68,OK
F14276,2027-02-14 09:20,G4,24.3,0,24.3,-12.7,0.70,OK
F14277,2027-02-14 09:20,G5,32.8,2,30.8,-12.7,0.66,OK
F14278,2027-02-14 09:20,G6,222.0,187,35.0,-12.7,0.65,OK
F14279,2027-02-14 09:20,G7,9.9,-2,11.9,-12.7,0.68,OK
F14280,2027-02-14 09:20,G8,5.6,0,5.6,-12.7,0.69,OK
F14281,2027-02-14 09:30,G1,-16.0,0,-16.0,-12.6,0.17,OK
F14282,2027-02-14 09:30,G2,-12.5,1,-13.5,-12.6,0.22,OK
F14283,2027-02-14 09:30,G3,-21.7,-1,-20.7,-12.6,0.18,OK
F14284,2027-02-14 09:30,G4,-18.5,0,-18.5,-12.6,0.18,OK
F14285,2027-02-14 09:30,G5,-18.3,2,-20.3,-12.6,0.16,OK
F14286,2027-02-14 09:30,G6,169.7,187,-17.3,-12.6,0.20,OK
F14287,2027-02-14 09:30,G7,-25.8,-2,-23.8,-12.6,0.22,OK
F14288,2027-02-14 09:30,G8,-18.5,0,-18.5,-12.6,0.24,OK
F14289,2027-02-14 09:40,G1,11.4,0,11.4,-12.5,0.89,OK
F14290,2027-02-14 09:40,G2,21.8,1,20.8,-12.5,0.82,OK
F14291,2027-02-14 09:40,G3,22.0,-1,23.0,-12.5,0.88,OK
F14292,2027-02-14 09:40,G4,39.6,0,39.6,-12.5,0.82,OK
F14293,2027-02-14 09:40,G5,47.7,2,45.7,-12.5,0.85,OK
F14294,2027-02-14 09:40,G6,246.2,187,59.2,-12.5,0.87,OK
F14295,2027-02-14 09:40,G7,22.2,-2,24.2,-12.5,0.85,OK
F14296,2027-02-14 09:40,G8,9.0,0,9.0,-12.5,0.87,OK
F14297,2027-02-14 09:50,G1,-16.2,0,-16.2,-12.4,0.18,OK
F14298,2027-02-14 09:50,G2,-19.9,1,-20.9,-12.4,0.23,OK
F14299,2027-02-14 09:50,G3,-19.1,-1,-18.1,-12.4,0.18,OK
F14300,2027-02-14 09:50,G4,-14.4,0,-14.4,-12.4,0.17,OK
F14301,2027-02-14 09:50,G5,-18.9,2,-20.9,-12.4,0.23,OK
F14302,2027-02-14 09:50,G6,165.2,187,-21.8,-12.4,0.18,OK
F14303,2027-02-14 09:50,G7,-24.8,-2,-22.8,-12.4,0.24,OK
F14304,2027-02-14 09:50,G8,-21.4,0,-21.4,-12.4,0.23,OK
F14305,2027-02-14 10:00,G1,1.4,0,1.4,-12.2,0.57,OK
F14306,2027-02-14 10:00,G2,5.3,1,4.3,-12.2,0.54,OK
F14307,2027-02-14 10:00,G3,8.4,-1,9.4,-12.2,0.57,OK
F14308,2027-02-14 10:00,G4,12.4,0,12.4,-12.2,0.58,OK
F14309,2027-02-14 10:00,G5,21.8,2,19.8,-12.2,0.57,OK
F14310,2027-02-14 10:00,G6,207.7,187,20.7,-12.2,0.61,OK
F14311,2027-02-14 10:00,G7,3.2,-2,5.2,-12.2,0.54,OK
F14312,2027-02-14 10:00,G8,-4.4,0,-4.4,-12.2,0.58,OK
F14313,2027-02-14 10:10,G1,-17.5,0,-17.5,-12.1,0.23,OK
F14314,2027-02-14 10:10,G2,-10.5,1,-11.5,-12.1,0.22,OK
F14315,2027-02-14 10:10,G3,-16.3,-1,-15.3,-12.1,0.23,OK
F14316,2027-02-14 10:10,G4,-20.0,0,-20.0,-12.1,0.22,OK
F14317,2027-02-14 10:10,G5,-13.7,2,-15.7,-12.1,0.20,OK
F14318,2027-02-14 10:10,G6,164.9,187,-22.1,-12.1,0.18,OK
F14319,2027-02-14 10:10,G7,-19.3,-2,-17.3,-12.1,0.22,OK
F14320,2027-02-14 10:10,G8,-22.0,0,-22.0,-12.1,0.24,OK
F14321,2027-02-14 10:20,G1,7.2,0,7.2,-12.0,0.77,OK
F14322,2027-02-14 10:20,G2,18.0,1,17.0,-12.0,0.78,OK
F14323,2027-02-14 10:20,G3,21.7,-1,22.7,-12.0,0.71,OK
F14324,2027-02-14 10:20,G4,24.1,0,24.1,-12.0,0.76,OK
F14325,2027-02-14 10:20,G5,35.5,2,33.5,-12.0,0.74,OK
F14326,2027-02-14 10:20,G6,232.9,187,45.9,-12.0,0.78,OK
F14327,2027-02-14 10:20,G7,21.7,-2,23.7,-12.0,0.76,OK
F14328,2027-02-14 10:20,G8,5.8,0,5.8,-12.0,0.74,OK
F14329,2027-02-14 10:30,G1,-15.7,0,-15.7,-11.8,0.22,OK
F14330,2027-02-14 10:30,G2,-13.2,1,-14.2,-11.8,0.18,OK
F14331,2027-02-14 10:30,G3,-15.0,-1,-14.0,-11.8,0.16,OK
F14332,2027-02-14 10:30,G4,-15.6,0,-15.6,-11.8,0.23,OK
F14333,2027-02-14 10:30,G5,-13.8,2,-15.8,-11.8,0.22,OK
F14334,2027-02-14 10:30,G6,172.3,187,-14.7,-11.8,0.19,OK
F14335,2027-02-14 10:30,G7,-23.4,-2,-21.4,-11.8,0.23,OK
F14336,2027-02-14 10:30,G8,-19.1,0,-19.1,-11.8,0.21,OK
F14337,2027-02-14 10:40,G1,15.4,0,15.4,-11.6,0.91,OK
F14338,2027-02-14 10:40,G2,26.3,1,25.3,-11.6,0.91,OK
F14339,2027-02-14 10:40,G3,30.1,-1,31.1,-11.6,0.95,OK
F14340,2027-02-14 10:40,G4,47.2,0,47.2,-11.6,0.91,OK
F14341,2027-02-14 10:40,G5,53.3,2,51.3,-11.6,0.93,OK
F14342,2027-02-14 10:40,G6,252.2,187,65.2,-11.6,0.94,OK
F14343,2027-02-14 10:40,G7,35.7,-2,37.7,-11.6,0.90,OK
F14344,2027-02-14 10:40,G8,17.9,0,17.9,-11.6,0.95,OK
F14345,2027-02-14 10:50,G1,-14.0,0,-14.0,-11.5,0.19,OK
F14346,2027-02-14 10:50,G2,-10.7,1,-11.7,-11.5,0.19,OK
F14347,2027-02-14 10:50,G3,-13.5,-1,-12.5,-11.5,0.21,OK
F14348,2027-02-14 10:50,G4,-18.5,0,-18.5,-11.5,0.18,OK
F14349,2027-02-14 10:50,G5,-19.1,2,-21.1,-11.5,0.16,OK
F14350,2027-02-14 10:50,G6,173.4,187,-13.6,-11.5,0.24,OK
F14351,2027-02-14 10:50,G7,-24.6,-2,-22.6,-11.5,0.17,OK
F14352,2027-02-14 10:50,G8,-19.9,0,-19.9,-11.5,0.22,OK
F14353,2027-02-14 11:00,G1,2.3,0,2.3,-11.3,0.67,OK
F14354,2027-02-14 11:00,G2,8.4,1,7.4,-11.3,0.66,OK
F14355,2027-02-14 11:00,G3,11.8,-1,12.8,-11.3,0.61,OK
F14356,2027-02-14 11:00,G4,23.4,0,23.4,-11.3,0.65,OK
F14357,2027-02-14 11:00,G5,24.3,2,22.3,-11.3,0.63,OK
F14358,2027-02-14 11:00,G6,218.8,187,31.8,-11.3,0.61,OK
F14359,2027-02-14 11:00,G7,12.1,-2,14.1,-11.3,0.67,OK
F14360,2027-02-14 11:00,G8,0.4,0,0.4,-11.3,0.65,OK
F14361,2027-02-14 11:10,G1,-11.0,0,-11.0,-11.1,0.21,OK
F14362,2027-02-14 11:10,G2,-15.3,1,-16.3,-11.1,0.16,OK
F14363,2027-02-14 11:10,G3,-12.4,-1,-11.4,-11.1,0.18,OK
F14364,2027-02-14 11:10,G4,-13.2,0,-13.2,-11.1,0.18,OK
F14365,2027-02-14 11:10,G5,-16.4,2,-18.4,-11.1,0.19,OK
F14366,2027-02-14 11:10,G6,168.7,187,-18.3,-11.1,0.24,OK
F14367,2027-02-14 11:10,G7,-17.7,-2,-15.7,-11.1,0.18,OK
F14368,2027-02-14 11:10,G8,-15.4,0,-15.4,-11.1,0.23,OK
F14369,2027-02-14 11:20,G1,14.1,0,14.1,-10.9,0.83,OK
F14370,2027-02-14 11:20,G2,21.6,1,20.6,-10.9,0.78,OK
F14371,2027-02-14 11:20,G3,21.4,-1,22.4,-10.9,0.80,OK
F14372,2027-02-14 11:20,G4,40.1,0,40.1,-10.9,0.79,OK
F14373,2027-02-14 11:20,G5,44.6,2,42.6,-10.9,0.84,OK
F14374,2027-02-14 11:20,G6,244.2,187,57.2,-10.9,0.85,OK
F14375,2027-02-14 11:20,G7,24.0,-2,26.0,-10.9,0.81,OK
F14376,2027-02-14 11:20,G8,12.4,0,12.4,-10.9,0.79,OK
F14377,2027-02-14 11:30,G1,-15.6,0,-15.6,-10.7,0.21,OK
F14378,2027-02-14 11:30,G2,-11.2,1,-12.2,-10.7,0.24,OK
F14379,2027-02-14 11:30,G3,-16.9,-1,-15.9,-10.7,0.24,OK
F14380,2027-02-14 11:30,G4,-14.9,0,-14.9,-10.7,0.21,OK
F14381,2027-02-14 11:30,G5,-14.4,2,-16.4,-10.7,0.24,OK
F14382,2027-02-14 11:30,G6,167.6,187,-19.4,-10.7,0.19,OK
F14383,2027-02-14 11:30,G7,-18.8,-2,-16.8,-10.7,0.23,OK
F14384,2027-02-14 11:30,G8,-20.3,0,-20.3,-10.7,0.20,OK
F14385,2027-02-14 11:40,G1,18.8,0,18.8,-10.5,0.95,OK
F14386,2027-02-14 11:40,G2,32.1,1,31.1,-10.5,1.02,OK
F14387,2027-02-14 11:40,G3,39.5,-1,40.5,-10.5,0.96,OK
F14388,2027-02-14 11:40,G4,55.2,0,55.2,-10.5,1.00,OK
F14389,2027-02-14 11:40,G5,64.3,2,62.3,-10.5,1.01,OK
F14390,2027-02-14 11:40,G6,262.8,187,75.8,-10.5,0.99,OK
F14391,2027-02-14 11:40,G7,37.1,-2,39.1,-10.5,0.96,OK
F14392,2027-02-14 11:40,G8,26.6,0,26.6,-10.5,1.01,OK
F14393,2027-02-14 11:50,G1,-14.9,0,-14.9,-10.3,0.17,OK
F14394,2027-02-14 11:50,G2,-13.5,1,-14.5,-10.3,0.16,OK
F14395,2027-02-14 11:50,G3,-17.1,-1,-16.1,-10.3,0.16,OK
F14396,2027-02-14 11:50,G4,-15.4,0,-15.4,-10.3,0.21,OK
F14397,2027-02-14 11:50,G5,-7.6,2,-9.6,-10.3,0.23,OK
F14398,2027-02-14 11:50,G6,170.6,187,-16.4,-10.3,0.22,OK
F14399,2027-02-14 11:50,G7,-13.5,-2,-11.5,-10.3,0.18,OK
F14400,2027-02-14 11:50,G8,-18.1,0,-18.1,-10.3,0.20,OK
F14401,2027-02-14 12:00,G1,10.1,0,10.1,-10.0,0.70,OK
F14402,2027-02-14 12:00,G2,15.7,1,14.7,-10.0,0.72,OK
F14403,2027-02-14 12:00,G3,22.7,-1,23.7,-10.0,0.70,OK
F14404,2027-02-14 12:00,G4,31.0,0,31.0,-10.0,0.67,OK
F14405,2027-02-14 12:00,G5,40.2,2,38.2,-10.0,0.67,OK
F14406,2027-02-14 12:00,G6,231.6,187,44.6,-10.0,0.68,OK
F14407,2027-02-14 12:00,G7,23.6,-2,25.6,-10.0,0.72,OK
F14408,2027-02-14 12:00,G8,9.3,0,9.3,-10.0,0.72,OK
F14409,2027-02-14 12:10,G1,-10.5,0,-10.5,-9.8,0.19,OK
F14410,2027-02-14 12:10,G2,-12.1,1,-13.1,-9.8,0.20,OK
F14411,2027-02-14 12:10,G3,-15.6,-1,-14.6,-9.8,0.17,OK
F14412,2027-02-14 12:10,G4,-10.2,0,-10.2,-9.8,0.18,OK
F14413,2027-02-14 12:10,G5,-12.6,2,-14.6,-9.8,0.18,OK
F14414,2027-02-14 12:10,G6,173.7,187,-13.3,-9.8,0.23,OK
F14415,2027-02-14 12:10,G7,-19.9,-2,-17.9,-9.8,0.21,OK
F14416,2027-02-14 12:10,G8,-16.1,0,-16.1,-9.8,0.16,OK
F14417,2027-02-14 12:20,G1,20.9,0,20.9,-9.6,0.87,OK
F14418,2027-02-14 12:20,G2,29.8,1,28.8,-9.6,0.84,OK
F14419,2027-02-14 12:20,G3,34.9,-1,35.9,-9.6,0.89,OK
F14420,2027-02-14 12:20,G4,40.0,0,40.0,-9.6,0.88,OK
F14421,2027-02-14 12:20,G5,60.1,2,58.1,-9.6,0.83,OK
F14422,2027-02-14 12:20,G6,248.4,187,61.4,-9.6,0.87,OK
F14423,2027-02-14 12:20,G7,36.8,-2,38.8,-9.6,0.90,OK
F14424,2027-02-14 12:20,G8,15.5,0,15.5,-9.6,0.86,OK
F14425,2027-02-14 12:30,G1,-5.7,0,-5.7,-9.3,0.23,OK
F14426,2027-02-14 12:30,G2,-6.4,1,-7.4,-9.3,0.16,OK
F14427,2027-02-14 12:30,G3,-7.0,-1,-6.0,-9.3,0.22,OK
F14428,2027-02-14 12:30,G4,-7.2,0,-7.2,-9.3,0.22,OK
F14429,2027-02-14 12:30,G5,-10.6,2,-12.6,-9.3,0.19,OK
F14430,2027-02-14 12:30,G6,172.7,187,-14.3,-9.3,0.20,OK
F14431,2027-02-14 12:30,G7,-11.5,-2,-9.5,-9.3,0.19,OK
F14432,2027-02-14 12:30,G8,-10.3,0,-10.3,-9.3,0.23,OK
F14433,2027-02-14 12:40,G1,30.1,0,30.1,-9.1,1.03,OK
F14434,2027-02-14 12:40,G2,38.5,1,37.5,-9.1,1.05,OK
F14435,2027-02-14 12:40,G3,45.4,-1,46.4,-9.1,1.03,OK
F14436,2027-02-14 12:40,G4,57.1,0,57.1,-9.1,1.01,OK
F14437,2027-02-14 12:40,G5,77.0,2,75.0,-9.1,1.03,OK
F14438,2027-02-14 12:40,G6,275.7,187,88.7,-9.1,1.08,OK
F14439,2027-02-14 12:40,G7,48.1,-2,50.1,-9.1,1.06,OK
F14440,2027-02-14 12:40,G8,32.6,0,32.6,-9.1,1.05,OK
F14441,2027-02-14 12:50,G1,-8.8,0,-8.8,-8.8,0.23,OK
F14442,2027-02-14 12:50,G2,-3.1,1,-4.1,-8.8,0.17,OK
F14443,2027-02-14 12:50,G3,-9.8,-1,-8.8,-8.8,0.18,OK
F14444,2027-02-14 12:50,G4,-5.1,0,-5.1,-8.8,0.17,OK
F14445,2027-02-14 12:50,G5,-8.1,2,-10.1,-8.8,0.24,OK
F14446,2027-02-14 12:50,G6,177.1,187,-9.9,-8.8,0.20,OK
F14447,2027-02-14 12:50,G7,-12.7,-2,-10.7,-8.8,0.23,OK
F14448,2027-02-14 12:50,G8,-10.8,0,-10.8,-8.8,0.17,OK
F14449,2027-02-14 13:00,G1,16.9,0,16.9,-8.6,0.74,OK
F14450,2027-02-14 13:00,G2,21.5,1,20.5,-8.6,0.78,OK
F14451,2027-02-14 13:00,G3,24.1,-1,25.1,-8.6,0.77,OK
F14452,2027-02-14 13:00,G4,33.3,0,33.3,-8.6,0.77,OK
F14453,2027-02-14 13:00,G5,49.7,2,47.7,-8.6,0.74,OK
F14454,2027-02-14 13:00,G6,245.1,187,58.1,-8.6,0.77,OK
F14455,2027-02-14 13:00,G7,28.8,-2,30.8,-8.6,0.76,OK
F14456,2027-02-14 13:00,G8,18.0,0,18.0,-8.6,0.76,OK
F14457,2027-02-14 13:10,G1,-5.5,0,-5.5,-8.3,0.22,OK
F14458,2027-02-14 13:10,G2,-5.7,1,-6.7,-8.3,0.18,OK
F14459,2027-02-14 13:10,G3,-12.7,-1,-11.7,-8.3,0.19,OK
F14460,2027-02-14 13:10,G4,-6.4,0,-6.4,-8.3,0.21,OK
F14461,2027-02-14 13:10,G5,-7.8,2,-9.8,-8.3,0.20,OK
F14462,2027-02-14 13:10,G6,178.8,187,-8.2,-8.3,0.18,OK
F14463,2027-02-14 13:10,G7,-14.5,-2,-12.5,-8.3,0.19,OK
F14464,2027-02-14 13:10,G8,-10.3,0,-10.3,-8.3,0.22,OK
F14465,2027-02-14 13:20,G1,24.8,0,24.8,-8.1,0.97,OK
F14466,2027-02-14 13:20,G2,34.2,1,33.2,-8.1,0.92,OK
F14467,2027-02-14 13:20,G3,42.9,-1,43.9,-8.1,0.91,OK
F14468,2027-02-14 13:20,G4,54.4,0,54.4,-8.1,0.92,OK
F14469,2027-02-14 13:20,G5,68.3,2,66.3,-8.1,0.90,OK
F14470,2027-02-14 13:20,G6,264.3,187,77.3,-8.1,0.94,OK
F14471,2027-02-14 13:20,G7,47.4,-2,49.4,-8.1,0.93,OK
F14472,2027-02-14 13:20,G8,27.7,0,27.7,-8.1,0.90,OK
F14473,2027-02-14 13:30,G1,-4.1,0,-4.1,-7.8,0.24,OK
F14474,2027-02-14 13:30,G2,-6.0,1,-7.0,-7.8,0.18,OK
F14475,2027-02-14 13:30,G3,-10.0,-1,-9.0,-7.8,0.19,OK
F14476,2027-02-14 13:30,G4,-7.7,0,-7.7,-7.8,0.24,OK
F14477,2027-02-14 13:30,G5,-8.9,2,-10.9,-7.8,0.23,OK
F14478,2027-02-14 13:30,G6,175.9,187,-11.1,-7.8,0.17,OK
F14479,2027-02-14 13:30,G7,-7.2,-2,-5.2,-7.8,0.18,OK
F14480,2027-02-14 13:30,G8,-8.9,0,-8.9,-7.8,0.22,OK
F14481,2027-02-14 13:40,G1,30.1,0,30.1,-7.6,1.07,OK
F14482,2027-02-14 13:40,G2,48.1,1,47.1,-7.6,1.08,OK
F14483,2027-02-14 13:40,G3,56.7,-1,57.7,-7.6,1.11,OK
F14484,2027-02-14 13:40,G4,69.5,0,69.5,-7.6,1.07,OK
F14485,2027-02-14 13:40,G5,85.5,2,83.5,-7.6,1.13,OK
F14486,2027-02-14 13:40,G6,288.1,187,101.1,-7.6,1.07,OK
F14487,2027-02-14 13:40,G7,55.4,-2,57.4,-7.6,1.07,OK
F14488,2027-02-14 13:40,G8,37.1,0,37.1,-7.6,1.14,OK
F14489,2027-02-14 13:50,G1,-8.9,0,-8.9,-7.3,0.19,OK
F14490,2027-02-14 13:50,G2,-3.0,1,-4.0,-7.3,0.17,OK
F14491,2027-02-14 13:50,G3,-3.9,-1,-2.9,-7.3,0.19,OK
F14492,2027-02-14 13:50,G4,-3.2,0,-3.2,-7.3,0.22,OK
F14493,2027-02-14 13:50,G5,-7.9,2,-9.9,-7.3,0.19,OK
F14494,2027-02-14 13:50,G6,180.6,187,-6.4,-7.3,0.17,OK
F14495,2027-02-14 13:50,G7,-8.5,-2,-6.5,-7.3,0.21,OK
F14496,2027-02-14 13:50,G8,-2.9,0,-2.9,-7.3,0.18,OK
F14497,2027-02-14 14:00,G1,24.3,0,24.3,-7.0,0.84,OK
F14498,2027-02-14 14:00,G2,30.4,1,29.4,-7.0,0.81,OK
F14499,2027-02-14 14:00,G3,35.2,-1,36.2,-7.0,0.84,OK
F14500,2027-02-14 14:00,G4,47.1,0,47.1,-7.0,0.84,OK
F14501,2027-02-14 14:00,G5,53.3,2,51.3,-7.0,0.84,OK
F14502,2027-02-14 14:00,G6,252.8,187,65.8,-7.0,0.86,OK
F14503,2027-02-14 14:00,G7,39.3,-2,41.3,-7.0,0.80,OK
F14504,2027-02-14 14:00,G8,27.9,0,27.9,-7.0,0.84,OK
F14505,2027-02-14 14:10,G1,-6.5,0,-6.5,-6.8,0.19,OK
F14506,2027-02-14 14:10,G2,0.6,1,-0.4,-6.8,0.20,OK
F14507,2027-02-14 14:10,G3,-3.2,-1,-2.2,-6.8,0.17,OK
F14508,2027-02-14 14:10,G4,-2.1,0,-2.1,-6.8,0.22,OK
F14509,2027-02-14 14:10,G5,1.4,2,-0.6,-6.8,0.17,OK
F14510,2027-02-14 14:10,G6,181.1,187,-5.9,-6.8,0.18,OK
F14511,2027-02-14 14:10,G7,-10.7,-2,-8.7,-6.8,0.18,OK
F14512,2027-02-14 14:10,G8,-2.0,0,-2.0,-6.8,0.17,OK
F14513,2027-02-14 14:20,G1,32.5,0,32.5,-6.5,0.97,OK
F14514,2027-02-14 14:20,G2,40.8,1,39.8,-6.5,1.02,OK
F14515,2027-02-14 14:20,G3,51.5,-1,52.5,-6.5,1.03,OK
F14516,2027-02-14 14:20,G4,59.0,0,59.0,-6.5,1.03,OK
F14517,2027-02-14 14:20,G5,73.3,2,71.3,-6.5,0.99,OK
F14518,2027-02-14 14:20,G6,273.1,187,86.1,-6.5,0.99,OK
F14519,2027-02-14 14:20,G7,50.0,-2,52.0,-6.5,0.99,OK
F14520,2027-02-14 14:20,G8,33.9,0,33.9,-6.5,1.00,OK
F14521,2027-02-14 14:30,G1,0.8,0,0.8,-6.3,0.17,OK
F14522,2027-02-14 14:30,G2,0.3,1,-0.7,-6.3,0.17,OK
F14523,2027-02-14 14:30,G3,-2.3,-1,-1.3,-6.3,0.20,OK
F14524,2027-02-14 14:30,G4,-6.1,0,-6.1,-6.3,0.23,OK
F14525,2027-02-14 14:30,G5,-3.4,2,-5.4,-6.3,0.20,OK
F14526,2027-02-14 14:30,G6,188.0,187,1.0,-6.3,0.22,OK
F14527,2027-02-14 14:30,G7,-3.7,-2,-1.7,-6.3,0.22,OK
F14528,2027-02-14 14:30,G8,-5.5,0,-5.5,-6.3,0.23,OK
F14529,2027-02-14 14:40,G1,16.2,0,16.2,-6.0,0.50,OK
F14530,2027-02-14 14:40,G2,14.7,1,13.7,-6.0,0.53,OK
F14531,2027-02-14 14:40,G3,14.8,-1,15.8,-6.0,0.51,OK
F14532,2027-02-14 14:40,G4,23.9,0,23.9,-6.0,0.56,OK
F14533,2027-02-14 14:40,G5,31.4,2,29.4,-6.0,0.55,OK
F14534,2027-02-14 14:40,G6,226.5,187,39.5,-6.0,0.55,OK
F14535,2027-02-14 14:40,G7,21.3,-2,23.3,-6.0,0.52,OK
F14536,2027-02-14 14:40,G8,17.8,0,17.8,-6.0,0.50,OK
F14537,2027-02-14 14:50,G1,-5.4,0,-5.4,-5.7,0.17,OK
F14538,2027-02-14 14:50,G2,-4.3,1,-5.3,-5.7,0.23,OK
F14539,2027-02-14 14:50,G3,-5.6,-1,-4.6,-5.7,0.21,OK
F14540,2027-02-14 14:50,G4,-4.0,0,-4.0,-5.7,0.20,OK
F14541,2027-02-14 14:50,G5,1.6,2,-0.4,-5.7,0.17,OK
F14542,2027-02-14 14:50,G6,184.3,187,-2.7,-5.7,0.19,OK
F14543,2027-02-14 14:50,G7,-7.3,-2,-5.3,-5.7,0.19,OK
F14544,2027-02-14 14:50,G8,1.9,0,1.9,-5.7,0.17,OK
F14545,2027-02-14 15:00,G1,26.8,0,26.8,-5.5,0.88,OK
F14546,2027-02-14 15:00,G2,40.8,1,39.8,-5.5,0.91,OK
F14547,2027-02-14 15:00,G3,45.1,-1,46.1,-5.5,0.91,OK
F14548,2027-02-14 15:00,G4,59.4,0,59.4,-5.5,0.84,OK
F14549,2027-02-14 15:00,G5,70.8,2,68.8,-5.5,0.88,OK
F14550,2027-02-14 15:00,G6,263.4,187,76.4,-5.5,0.88,OK
F14551,2027-02-14 15:00,G7,46.0,-2,48.0,-5.5,0.86,OK
F14552,2027-02-14 15:00,G8,33.5,0,33.5,-5.5,0.89,OK
F14553,2027-02-14 15:10,G1,-4.9,0,-4.9,-5.2,0.18,OK
F14554,2027-02-14 15:10,G2,-2.8,1,-3.8,-5.2,0.21,OK
F14555,2027-02-14 15:10,G3,2.9,-1,3.9,-5.2,0.16,OK
F14556,2027-02-14 15:10,G4,2.3,0,2.3,-5.2,0.23,OK
F14557,2027-02-14 15:10,G5,3.6,2,1.6,-5.2,0.23,OK
F14558,2027-02-14 15:10,G6,189.3,187,2.3,-5.2,0.21,OK
F14559,2027-02-14 15:10,G7,0.7,-2,2.7,-5.2,0.17,OK
F14560,2027-02-14 15:10,G8,-3.8,0,-3.8,-5.2,0.20,OK
F14561,2027-02-14 15:20,G1,33.7,0,33.7,-5.0,1.06,OK
F14562,2027-02-14 15:20,G2,47.3,1,46.3,-5.0,1.01,OK
F14563,2027-02-14 15:20,G3,57.5,-1,58.5,-5.0,1.06,OK
F14564,2027-02-14 15:20,G4,70.3,0,70.3,-5.0,1.04,OK
F14565,2027-02-14 15:20,G5,87.8,2,85.8,-5.0,1.07,OK
F14566,2027-02-14 15:20,G6,287.3,187,100.3,-5.0,1.03,OK
F14567,2027-02-14 15:20,G7,56.3,-2,58.3,-5.0,1.07,OK
F14568,2027-02-14 15:20,G8,38.2,0,38.2,-5.0,1.07,OK
F14569,2027-02-14 15:30,G1,0.7,0,0.7,-4.7,0.23,OK
F14570,2027-02-14 15:30,G2,1.0,1,-0.0,-4.7,0.21,OK
F14571,2027-02-14 15:30,G3,-3.3,-1,-2.3,-4.7,0.19,OK
F14572,2027-02-14 15:30,G4,2.5,0,2.5,-4.7,0.20,OK
F14573,2027-02-14 15:30,G5,5.6,2,3.6,-4.7,0.21,OK
F14574,2027-02-14 15:30,G6,187.8,187,0.8,-4.7,0.18,OK
F14575,2027-02-14 15:30,G7,3.1,-2,5.1,-4.7,0.21,OK
F14576,2027-02-14 15:30,G8,-0.3,0,-0.3,-4.7,0.23,OK
F14577,2027-02-14 15:40,G1,15.3,0,15.3,-4.5,0.62,OK
